"zip","med_inc","pop","party"
"46536",40755,3445,"Republican"
"46537",42500,433,"Republican"
"46538",51711,3867,"Republican"
"46539",46920,2298,"Republican"
"46540",55424,11702,"Republican"
"46542",51090,4198,"Republican"
"46543",64667,3654,"Republican"
"46544",41927,30759,"Republican"
"46545",34995,25082,"Republican"
"46550",49720,12311,"Republican"
"46552",55701,6834,"Republican"
"46553",53343,3428,"Republican"
"46554",48273,4942,"Republican"
"46555",47118,2835,"Republican"
"46556",29688,7314,"Republican"
"46561",57990,13343,"Republican"
"46562",49825,4788,"Republican"
"46563",45000,23599,"Republican"
"46565",48634,7950,"Republican"
"46567",59181,9405,"Republican"
"46570",41635,1060,"Republican"
"46571",47933,5532,"Republican"
"46573",50542,3565,"Republican"
"46574",45515,8339,"Republican"
"46580",45297,21338,"Republican"
"46582",54755,12378,"Republican"
"46590",54750,4908,"Republican"
"46595",34091,163,"Republican"
"46601",16806,6090,"Republican"
"46613",28777,10893,"Republican"
"46614",47569,29573,"Republican"
"46615",39333,14609,"Republican"
"46616",36060,5667,"Republican"
"46617",48726,9601,"Republican"
"46619",35858,21408,"Republican"
"46628",41005,25650,"Republican"
"46635",62573,6654,"Republican"
"46637",45857,15314,"Republican"
"46701",47272,7979,"Republican"
"46702",43059,2304,"Republican"
"46703",46909,18029,"Republican"
"46704",31089,60,"Republican"
"46705",43977,1583,"Republican"
"46706",48743,18630,"Republican"
"46710",55902,4679,"Republican"
"46711",41559,7698,"Republican"
"46714",46298,14645,"Republican"
"46721",44120,5058,"Republican"
"46723",58016,7692,"Republican"
"46725",51802,23080,"Republican"
"46730",34297,1381,"Republican"
"46731",52313,559,"Republican"
"46732",44578,3169,"Republican"
"46733",49288,18777,"Republican"
"46737",51696,7068,"Republican"
"46738",42893,7918,"Republican"
"46740",43955,4060,"Republican"
"46741",53549,4647,"Republican"
"46742",52625,3488,"Republican"
"46743",66250,1971,"Republican"
"46745",70000,1841,"Republican"
"46746",45948,4036,"Republican"
"46747",45792,2693,"Republican"
"46748",70045,5134,"Republican"
"46750",44853,27221,"Republican"
"46755",44872,15062,"Republican"
"46759",36763,652,"Republican"
"46760",46548,1382,"Republican"
"46761",42937,12039,"Republican"
"46763",54417,1631,"Republican"
"46764",44868,1497,"Republican"
"46765",69095,5341,"Republican"
"46766",32422,685,"Republican"
"46767",43340,8564,"Republican"
"46770",56293,2716,"Republican"
"46771",NA,105,"Republican"
"46772",47059,3411,"Republican"
"46773",50144,3662,"Republican"
"46774",51715,16008,"Republican"
"46776",45478,1484,"Republican"
"46777",47120,6259,"Republican"
"46779",45625,2166,"Republican"
"46781",45875,793,"Republican"
"46783",76536,6396,"Republican"
"46784",49120,2236,"Republican"
"46785",58448,1542,"Republican"
"46786",18393,102,"Republican"
"46787",54000,3893,"Republican"
"46788",55191,3260,"Republican"
"46791",66563,918,"Republican"
"46792",49911,3499,"Republican"
"46793",48693,4292,"Republican"
"46794",45341,1587,"Republican"
"46795",51368,5608,"Republican"
"46797",59673,3957,"Republican"
"46798",68313,1661,"Republican"
"46799",51667,212,"Republican"
"46802",26558,11086,"Republican"
"46803",21790,9758,"Republican"
"46804",62367,27245,"Republican"
"46805",34692,21306,"Republican"
"46806",27640,23560,"Republican"
"46807",43131,16072,"Republican"
"46808",39452,19309,"Republican"
"46809",36020,8947,"Republican"
"46814",113338,12281,"Republican"
"46815",56669,26522,"Republican"
"46816",34840,18116,"Republican"
"46818",55848,18790,"Republican"
"46819",46016,8765,"Republican"
"46825",51069,27931,"Republican"
"46835",56960,33604,"Republican"
"46845",83284,22117,"Republican"
"46901",37072,37633,"Republican"
"46902",44997,35697,"Republican"
"46910",40056,3360,"Republican"
"46911",59737,1439,"Republican"
"46913",55114,1329,"Republican"
"46914",48917,4908,"Republican"
"46915",40956,679,"Republican"
"46917",51875,1853,"Republican"
"46919",48633,2390,"Republican"
"46920",59906,1045,"Republican"
"46922",NA,61,"Republican"
"46923",48000,8048,"Republican"
"46926",50982,1708,"Republican"
"46928",47936,4951,"Republican"
"46929",50254,3214,"Republican"
"46930",44375,133,"Republican"
"46931",48750,188,"Republican"
"46932",64515,3448,"Republican"
"46933",41947,6414,"Republican"
"46936",58056,5922,"Republican"
"46938",44701,3200,"Republican"
"46939",41081,2101,"Republican"
"46940",55766,2548,"Republican"
"46941",41042,1125,"Republican"
"46943",30893,247,"Republican"
"46946",29167,136,"Republican"
"46947",38946,28866,"Republican"
"46950",53850,643,"Republican"
"46951",36713,2170,"Republican"
"46952",39296,20308,"Republican"
"46953",34356,24177,"Republican"
"46957",40694,558,"Republican"
"46958",51328,460,"Republican"
"46959",50917,231,"Republican"
"46960",41964,1218,"Republican"
"46961",36125,99,"Republican"
"46962",46118,9728,"Republican"
"46967",25500,98,"Republican"
"46968",28036,73,"Republican"
"46970",38625,23766,"Republican"
"46974",53226,1699,"Republican"
"46975",40514,14691,"Republican"
"46978",49033,2059,"Republican"
"46979",70036,4733,"Republican"
"46982",49250,2573,"Republican"
"46984",36250,224,"Republican"
"46985",46328,1441,"Republican"
"46986",48542,1915,"Republican"
"46987",52083,776,"Republican"
"46988",50402,823,"Republican"
"46989",52708,5195,"Republican"
"46990",54005,801,"Republican"
"46991",53370,1797,"Republican"
"46992",43091,16759,"Republican"
"46994",45852,2684,"Republican"
"46996",45412,7139,"Republican"
"46998",62542,112,"Republican"
"47001",48116,10422,"Republican"
"47003",39519,1040,"Republican"
"47006",63854,11727,"Republican"
"47010",61464,306,"Republican"
"47011",63629,1277,"Republican"
"47012",49274,10188,"Republican"
"47016",45865,793,"Republican"
"47017",30536,507,"Republican"
"47018",54796,4275,"Republican"
"47020",40972,1309,"Republican"
"47022",74500,3358,"Republican"
"47023",45625,1636,"Republican"
"47024",38385,3226,"Republican"
"47025",58684,22932,"Republican"
"47030",41223,1636,"Republican"
"47031",39146,5368,"Republican"
"47032",51114,3289,"Republican"
"47034",32000,158,"Republican"
"47035",39777,233,"Republican"
"47036",63571,1023,"Republican"
"47037",43125,4333,"Republican"
"47038",46653,1504,"Republican"
"47040",49303,5480,"Republican"
"47041",64265,6125,"Republican"
"47042",44590,4504,"Republican"
"47043",37572,5250,"Republican"
"47060",67827,6448,"Republican"
"47102",39816,7255,"Republican"
"47104",NA,41,"Republican"
"47106",68598,4718,"Republican"
"47108",37955,2463,"Republican"
"47110",15859,350,"Republican"
"47111",52252,14533,"Republican"
"47112",47745,16722,"Republican"
"47114",53500,399,"Republican"
"47115",50347,2622,"Republican"
"47116",31042,805,"Republican"
"47117",51463,4429,"Republican"
"47118",32073,3502,"Republican"
"47119",80434,10911,"Republican"
"47120",36528,938,"Republican"
"47122",71105,9979,"Republican"
"47123",39853,189,"Republican"
"47124",74229,4264,"Republican"
"47125",44508,1658,"Republican"
"47126",62432,4250,"Republican"
"47129",41607,19527,"Republican"
"47130",49107,44722,"Republican"
"47135",47396,1372,"Republican"
"47136",67685,4178,"Republican"
"47137",47639,1421,"Republican"
"47138",48447,4373,"Republican"
"47140",35938,2669,"Republican"
"47141",44400,1668,"Republican"
"47142",40500,1174,"Republican"
"47143",68340,3015,"Republican"
"47145",48777,1998,"Republican"
"47147",37500,945,"Republican"
"47150",43417,47472,"Republican"
"47160",41786,93,"Republican"
"47161",55951,3735,"Republican"
"47162",21111,829,"Republican"
"47163",38636,1746,"Republican"
"47164",49602,3779,"Republican"
"47165",42998,6438,"Republican"
"47166",66938,1302,"Republican"
"47167",41671,15014,"Republican"
"47170",43784,14795,"Republican"
"47172",61902,16059,"Republican"
"47175",51818,909,"Republican"
"47177",70893,1221,"Republican"
"47201",53738,41662,"Republican"
"47203",57716,25806,"Republican"
"47220",44833,5652,"Republican"
"47223",46716,1490,"Republican"
"47224",60347,636,"Republican"
"47226",43375,202,"Republican"
"47227",51442,1598,"Republican"
"47229",38967,3231,"Republican"
"47230",35402,2029,"Republican"
"47231",44722,1167,"Republican"
"47232",60128,2839,"Republican"
"47234",56801,1379,"Republican"
"47235",51994,1784,"Republican"
"47240",48261,20832,"Republican"
"47243",43556,5951,"Republican"
"47244",56548,786,"Republican"
"47246",51591,4342,"Republican"
"47247",39375,156,"Republican"
"47250",44671,21944,"Republican"
"47260",39406,1911,"Republican"
"47263",53750,236,"Republican"
"47264",53056,1428,"Republican"
"47265",41572,20911,"Republican"
"47270",38333,807,"Republican"
"47272",40568,2041,"Republican"
"47273",52375,1849,"Republican"
"47274",47479,28770,"Republican"
"47280",35625,813,"Republican"
"47281",50469,1324,"Republican"
"47282",42083,289,"Republican"
"47283",48169,3386,"Republican"
"47302",30951,27592,"Republican"
"47303",29498,25365,"Republican"
"47304",46424,30516,"Republican"
"47305",21186,4106,"Republican"
"47306",NA,6189,"Republican"
"47320",51667,4134,"Republican"
"47324",38250,138,"Republican"
"47325",47045,667,"Republican"
"47326",54891,2295,"Republican"
"47327",42517,4597,"Republican"
"47330",43789,5755,"Republican"
"47331",36728,23429,"Republican"
"47334",45745,3263,"Republican"
"47335",29955,761,"Republican"
"47336",37050,3807,"Republican"
"47337",43333,203,"Republican"
"47338",44931,2827,"Republican"
"47339",45128,669,"Republican"
"47340",41125,2914,"Republican"
"47341",52857,2283,"Republican"
"47342",46977,2693,"Republican"
"47344",45000,140,"Republican"
"47345",45962,1448,"Republican"
"47346",47784,4082,"Republican"
"47348",40491,9828,"Republican"
"47351",41563,471,"Republican"
"47352",38594,965,"Republican"
"47353",42781,5879,"Republican"
"47354",43750,1129,"Republican"
"47355",42535,2885,"Republican"
"47356",49601,5781,"Republican"
"47357",63641,1215,"Republican"
"47358",45028,996,"Republican"
"47359",38214,3143,"Republican"
"47360",42946,1546,"Republican"
"47361",49375,135,"Republican"
"47362",37734,30243,"Republican"
"47367",41250,191,"Republican"
"47368",44940,2845,"Republican"
"47369",40022,1343,"Republican"
"47371",39759,12226,"Republican"
"47373",42399,2226,"Republican"
"47374",35108,46875,"Republican"
"47380",41027,2004,"Republican"
"47381",41932,145,"Republican"
"47382",23750,200,"Republican"
"47383",54167,2960,"Republican"
"47384",45691,2000,"Republican"
"47385",57344,1612,"Republican"
"47386",62841,1231,"Republican"
"47387",39886,726,"Republican"
"47388",33750,384,"Republican"
"47390",36020,5310,"Republican"
"47393",53698,1704,"Republican"
"47394",42837,8470,"Republican"
"47396",53981,7030,"Republican"
"47401",45415,41011,"Republican"
"47403",42778,30955,"Republican"
"47404",34298,21026,"Republican"
"47405",NA,4427,"Republican"
"47406",NA,4730,"Republican"
"47408",25360,24776,"Republican"
"47420",NA,135,"Republican"
"47421",41732,27831,"Republican"
"47424",48276,9525,"Republican"
"47427",31367,1093,"Republican"
"47429",55190,7986,"Republican"
"47431",37500,1366,"Republican"
"47432",37132,4537,"Republican"
"47433",50726,4025,"Republican"
"47434",NA,76,"Republican"
"47436",42042,1663,"Republican"
"47437",NA,123,"Republican"
"47438",41393,4798,"Republican"
"47441",43401,9269,"Republican"
"47443",33438,1233,"Republican"
"47446",44590,9990,"Republican"
"47448",51003,7505,"Republican"
"47449",55398,413,"Republican"
"47451",40385,1228,"Republican"
"47452",40594,5359,"Republican"
"47453",47083,498,"Republican"
"47454",38557,7688,"Republican"
"47455",NA,124,"Republican"
"47456",52500,1200,"Republican"
"47457",37344,134,"Republican"
"47458",NA,36,"Republican"
"47459",47500,3795,"Republican"
"47460",44921,11471,"Republican"
"47462",46164,4871,"Republican"
"47464",22917,198,"Republican"
"47465",48083,750,"Republican"
"47467",NA,72,"Republican"
"47468",51250,1250,"Republican"
"47469",39531,1749,"Republican"
"47470",36146,1735,"Republican"
"47471",36611,2727,"Republican"
"47501",47471,17535,"Republican"
"47512",39279,3981,"Republican"
"47513",34353,1841,"Republican"
"47514",65250,1559,"Republican"
"47515",46625,965,"Republican"
"47516",53806,1249,"Republican"
"47519",41696,513,"Republican"
"47520",36280,3267,"Republican"
"47521",68194,927,"Republican"
"47522",51667,246,"Republican"
"47523",56328,3435,"Republican"
"47524",42875,605,"Republican"
"47525",62083,382,"Republican"
"47527",52647,1897,"Republican"
"47528",66250,476,"Republican"
"47529",42898,1042,"Republican"
"47531",60865,1004,"Republican"
"47532",61653,4627,"Republican"
"47535",36538,566,"Republican"
"47536",NA,40,"Republican"
"47537",56406,826,"Republican"
"47541",41607,1224,"Republican"
"47542",54613,9622,"Republican"
"47546",55549,21009,"Republican"
"47550",68807,854,"Republican"
"47551",58023,649,"Republican"
"47552",28125,182,"Republican"
"47553",44424,8495,"Republican"
"47557",58295,1432,"Republican"
"47558",55272,4406,"Republican"
"47561",35897,1588,"Republican"
"47562",45407,4658,"Republican"
"47564",46672,1352,"Republican"
"47567",39896,6021,"Republican"
"47568",38980,834,"Republican"
"47574",31932,148,"Republican"
"47575",50685,976,"Republican"
"47576",59519,388,"Republican"
"47577",28523,1143,"Republican"
"47578",58250,776,"Republican"
"47579",67411,2659,"Republican"
"47580",68203,289,"Republican"
"47581",45227,3883,"Republican"
"47584",43571,179,"Republican"
"47585",35455,592,"Republican"
"47586",48789,10932,"Republican"
"47588",31429,698,"Republican"
"47590",52692,713,"Republican"
"47591",40815,26770,"Republican"
"47596",33906,202,"Republican"
"47597",50417,1023,"Republican"
"47598",39949,3418,"Republican"
"47601",54074,13896,"Republican"
"47610",51411,5195,"Republican"
"47611",43750,1257,"Republican"
"47612",73523,861,"Republican"
"47613",63198,2679,"Republican"
"47615",47292,1611,"Republican"
"47616",63750,364,"Republican"
"47619",52500,1696,"Republican"
"47620",58422,13427,"Republican"
"47630",69988,34423,"Republican"
"47631",53287,2042,"Republican"
"47633",48150,2542,"Republican"
"47634",51724,2382,"Republican"
"47635",43941,5671,"Republican"
"47637",49180,1507,"Republican"
"47638",61175,3577,"Republican"
"47639",77216,4069,"Republican"
"47640",46250,1089,"Republican"
"47648",53235,4373,"Republican"
"47649",44022,1402,"Republican"
"47654",33750,70,"Republican"
"47660",37448,4934,"Republican"
"47665",64950,3637,"Republican"
"47666",52129,1447,"Republican"
"47670",45915,12352,"Republican"
"47683",42500,210,"Republican"
"47708",30536,439,"Republican"
"47710",36218,19527,"Republican"
"47711",48618,31457,"Republican"
"47712",45156,26012,"Republican"
"47713",24280,11032,"Republican"
"47714",35558,34107,"Republican"
"47715",41922,27063,"Republican"
"47720",62115,17413,"Republican"
"47725",80751,15851,"Republican"
"47802",43076,34532,"Republican"
"47803",46217,21102,"Republican"
"47804",35115,11020,"Republican"
"47805",53399,12852,"Republican"
"47807",21360,13045,"Republican"
"47809",NA,2687,"Republican"
"47832",57635,1040,"Republican"
"47833",31708,1010,"Republican"
"47834",45352,19215,"Republican"
"47836",NA,47,"Republican"
"47837",53889,1231,"Republican"
"47838",52936,4081,"Republican"
"47840",57768,1500,"Republican"
"47841",40000,2138,"Republican"
"47842",41270,10085,"Republican"
"47846",55398,638,"Republican"
"47847",51389,1077,"Republican"
"47848",52880,1691,"Republican"
"47849",51406,496,"Republican"
"47850",50966,2456,"Republican"
"47853",55500,134,"Republican"
"47854",49479,849,"Republican"
"47855",42500,546,"Republican"
"47857",51750,571,"Republican"
"47858",57794,698,"Republican"
"47859",46875,1066,"Republican"
"47860",33512,321,"Republican"
"47861",51667,616,"Republican"
"47862",40625,1610,"Republican"
"47863",62875,205,"Republican"
"47865",2500,79,"Republican"
"47866",27344,347,"Republican"
"47868",57708,2937,"Republican"
"47869",NA,137,"Republican"
"47871",36071,220,"Republican"
"47872",46780,8890,"Republican"
"47874",42964,3414,"Republican"
"47876",NA,394,"Republican"
"47879",36281,3302,"Republican"
"47880",NA,67,"Republican"
"47881",62750,465,"Republican"
"47882",40625,8430,"Republican"
"47884",48125,229,"Republican"
"47885",47381,9009,"Republican"
"47901",21250,3518,"Republican"
"47904",33379,16277,"Republican"
"47905",52174,38910,"Republican"
"47906",36101,66972,"Republican"
"47907",NA,0,"Republican"
"47909",52439,39373,"Republican"
"47916",42500,64,"Republican"
"47917",34286,491,"Republican"
"47918",43147,6321,"Republican"
"47920",56359,2414,"Republican"
"47921",52639,1078,"Republican"
"47922",50625,1623,"Republican"
"47923",60950,3494,"Republican"
"47924",50491,141,"Republican"
"47925",55096,203,"Republican"
"47926",50469,1097,"Republican"
"47928",43646,2047,"Republican"
"47929",55000,774,"Republican"
"47930",52500,1094,"Republican"
"47932",53462,5357,"Republican"
"47933",45868,27937,"Republican"
"47940",55441,1433,"Republican"
"47941",58295,1300,"Republican"
"47942",51313,660,"Republican"
"47943",70606,932,"Republican"
"47944",51031,3623,"Republican"
"47946",46037,2044,"Republican"
"47948",47604,1359,"Republican"
"47949",49659,1332,"Republican"
"47950",42169,912,"Republican"
"47951",43833,2252,"Republican"
"47952",37232,2798,"Republican"
"47954",51894,2220,"Republican"
"47955",44115,1088,"Republican"
"47957",41522,1894,"Republican"
"47958",29000,209,"Republican"
"47959",41308,2822,"Republican"
